,review_id,business_id,text,stars,visitfuture,visits
142921,RJ9ew-9v9kH0Ne7AGiItAg,FV16IeXJp2W6pnghTz2FAw,"Have been here a couple times when I'm in Vegas. 
Sure, Pho is the best hangover food you can get, but personally think they're a bit on the pricey side, and their broth isn't that special. They do offer a lot more different kinds of food other than Vietnamese food though.

However, their service is HORRIBLE. People always say, oh yeah you shouldn't expect good services from Asian restaurants , or oh yeah the worse the service is, the better the food is! No, just no. We had to ask them so many times for them to bring up waters, they came to us with the wrong food, server was very impatient when we ordered, and when the food came, they just quickly put the food down anywhere on our table, we had to move the food ourselves. 

Meh. Also there's always a long line. Unless I really want Pho and I can't wait till I get back to LA, I probably won't come here again.",2,1,3
142922,hLqjoINt7rxN5p33BHDS9A,FV16IeXJp2W6pnghTz2FAw,I got their rice plate with roasted chicken. It wasn't as good as I hoped for it to be. The entire chicken was smaller than my fist!!! The service was horrible. Stuck up Asian boy working was acting like he the sh*t. I'll pass on this place and go to another nearby pho spot next time we visit.,3,0,9
142923,mdPl5OMIQmab7kUGoR6E1Q,FV16IeXJp2W6pnghTz2FAw,"Descent place for PHO after a long weekend of partying in Vegas.

This is my go to spot on Sundays before leaving. 

This place is always packed! Parking is not difficult.",3,1,8
142924,jm6yDY0mymoKSlUQEQ4q8w,FV16IeXJp2W6pnghTz2FAw,"I love Pho , but my experience with this place was horrible. The hosts was rude and didn't get the order correctly. How is that possible? The pho tasted like it was out of can base soup. What was truly disgusting was the worker who was obviously sick and wiping his runny nose. Seriously? -_- 

After seeing that I stopped eating and left. Eat at this place with caution. Seriously!",1,0,6
142925,a8smdsuAX2xR0jHUrK3xow,FV16IeXJp2W6pnghTz2FAw,"Viet food is below average. Service is great. Price is too high for mostly unfavorable viet food. I am from Los Angeles, I know good Viet food, this place is just average.
I recommend you go down the street at Krung Siam for favorable Thai food with actual spices and the pricing is very fair.",1,0,4
142926,LmyTKZh5f_y6THv6mBd7yg,FV16IeXJp2W6pnghTz2FAw,Yea to expencsive and the staff believes that they are so busy customer service is out the window.,1,0,9
142927,PVnwkSbGoaZAbtoAcJxQnA,FV16IeXJp2W6pnghTz2FAw,"Honestly my faverate pho restaurant is pho so 1, but they closed yesterday .. so I went this restaurant instead. No surprisingly, the servers were not kind for customers as always.  and..I found a fly in my pho and they didn't appolozie for that. this place was horrible... I will never go back!!",2,1,7
142928,5IgK1oPrV4HKpOkPro57fA,FV16IeXJp2W6pnghTz2FAw,"I don't really eat Pho very often. But the number 23 or 24 is Delish! 

Only odd thing is.. when it's not busy they take forever to seat people and when it's busy they seat people really quick. Weird?",4,1,10
142929,#NAME?,FV16IeXJp2W6pnghTz2FAw,"This place is solid and unforgettable. 

My fave dishes here are the (very unique) vermicili(esp. the one with spring rolls and fried tofu or sprimp)... It's ingredients are multifaceted, and the sweet and sour sauce on top is the only sweet and sour sauce I've ever enjoyed. The pho with brisket is yummy, but I'd like to try the pho at Pho So(which somehow looks better) to compare.

Drunken noodles here are great(any or all meats); so are the potstickers.

I dislike: the spring rolls(they always taste old and bland); the Thai tea here sucks, so get a... Vietnamese coffee instead. Or an avocado smoothie!

Call to make a reservation for a group dinner, or your legs will regret it. Prices are reasonable--some dishes are maybe $2ish overpriced in comparison to nyc/sf spots... But who cares when you're a block from the Strip.",4,0,4
142930,U1svBeh8pCTOLyK02_LfJA,FV16IeXJp2W6pnghTz2FAw,"Underwhelmed.

Seating was prompt, order taking was not.
When dude did arrive, he jacked up my order. I selected #28, Hu Tieu (seafood pho); got egg noodles instead of the rice noodles that I requested. Broth was interesting as it had a strong ginger finish but that didn't make it good. The ingredients were WAY over-cooked to the point that I thought the squid were random pieces of wonton that had fallen into the pot, completely devoid of flavour and with a splatty texture. Shrimp were pink and white curly cues pared from superball material and the cheapy sort, very small sans tail. The sliced jalepeños musta been prepped last week as they were brown around the edges and flaccid.

Left without the usual ""Pho FUPA"" that I've come to associate with consuming a bowl full of love due the small serving size and sub-par ingredients.

There are heaps of better Pho joints in Vegas- go to one of them.",1,1,8
142931,niz3jHMO5Yci7unzrNVO8Q,FV16IeXJp2W6pnghTz2FAw,"What?!! Pho that is priced at close to $10 a bowl should not have one $. There are too many options for pho on Spring Mountain road to unnecessarily fork over that extra dough. The decor is nice and swanky but you pay for that swank with your extra bucks.

Only time it may be worth parting with your dough is if you wander in at 3am because they'll be one of the few establishments open. Head elsewhere's during regular business hours. Spend your cash where it counts.",3,0,7
142932,jUE91ZFeU1VnModCQDxHxQ,FV16IeXJp2W6pnghTz2FAw,"Best place in Chinatown!!!
Worth the wait",5,0,10
142933,KEVvrPYTcqF8kNE7Ujlmcw,FV16IeXJp2W6pnghTz2FAw,"Since we moved from San Francisco Bay Area, we had a hard time finding a good pho restaurant. But finally, Pho Kim Long delivered! While not super fancy, the pho was pretty good. And open 24/7!

We now have peace of mind that when we crave a bowl of pho, Pho Kim Long is there.",4,1,5
142934,j5mvfB8WwgxHfRFOVQA2yA,FV16IeXJp2W6pnghTz2FAw,"Pho Kim long, good food all night long. 

Most people either hate or love this restaurant. I love it. I have been coming here for years and have never had a bad meal here. 

My go to order is the beef pho with rare steak $7.75.
I pile my steaming bowl high with Thai basil, fresh squeezed lime, and only two jalapeño rings (any more and it gets too spicy towards the end).

You can add extra meat or extra noodles for only $1.00, but I can never eat that much. I usually don't finish my broth and then take it to go and boil noodles for a redo the next day! Score. double meals. 

I've tried a lot of the menu and some of my favorites include:
the chicken wings covered in Pho Kim Long sauce;
the walnut-mayonnaise shrimp; and 
Oh so tender Calamari.

Pho Kim Long is comfort food whenever you need it. Don't ever change.",5,1,7
142935,YQWbLX4vEv5L7BGxpQ9y1w,FV16IeXJp2W6pnghTz2FAw,"Great Pho, as always. I tried the drunken noodles and it was amazing! I have yet to try something I don't like. We drive over 30 minutes to get here and it's well worth the drive.",5,0,7
142936,QhV-D8Vy8B6xPe0WhxulIg,FV16IeXJp2W6pnghTz2FAw,"Ugh!!! I used to come here every Saturday after Japanese school with my mom. 
I have FOND memories here, but something has happened. Something terrible...... 

 - The servers don't speak English nor do they speak any other Asian language. 
 - I ordered tea and got a green tea bag in my mug... A MUG!! ... GREEN TEA!! 
 - The small dish for dipping is a deep black little cup (customary for ketchup or ranch) 


If you know Pho.. AUTHENTIC PHO you know those three points are enough for a strike. 

The taste has declined and I was SO incredibly disappointed. 

Highly Americanized and the awful parking lot really doesn't make this place worth your time or calories.",1,0,4
142937,AHtxWP08DEDJ6UCX9vXi5g,FV16IeXJp2W6pnghTz2FAw,"This place always seems to hit all the right spots when I want some good Vietnamese food. We ordered some pho and Mongolian beef and both were good. I was expecting some bamboo shoots in my Mongolian beef, but it was missing. Other than that, the food was good and I had leftovers from the beef dish- it was good enough to feed 2... Or maybe even 3.

I'll probably come here the next time I am in town and want some pho.",4,1,9
142938,q98-HYlSsfdxBvFIOFx5VQ,FV16IeXJp2W6pnghTz2FAw,"HORRIBLE PHO.  

I saw the 1000+ reviews so couldn't go wrong yet were totally disappointed; really questions those reviews.   Actually, this place is more catered toward westerners who know shit about Vietnamese noodle.  The broth was completely tasteless; just salt and sugar in water.   Beside the pho, try order something else .. Bun Bo Hue .. even worst .. how about egg noodle soup and wonton?  Not any better.  

Would I try again?  HELL NO.  Would I recommend this place to friends?  NEVER.",1,1,7
